instance,cols,rows,colsPerRow,equalities,nzEqualities,percEqualities,percNzEqualities,inequalities,nzInequalities,nz,density,bin,genInt,integer,continuous,percInteger,percBin,nUnbounded1,percUnbounded1,nUnbounded2,percUnbounded2,rPartitioning,rPercPartitioning,rPacking,rPercPacking,rPartPacking,rPercRowsPartPacking,rCovering,rPercCovering,rCardinality,rPercCardinality,rKnapsack,rPercKnapsack,rIntegerKnapsack,rPercIntegerKnapsack,rInvKnapsack,rPercInvKnapsack,rSingleton,rPercSingleton,rAggre,rPercAggre,rPrec,rPercPrec,rVarBnd,rPercVarBnd,rBinPacking,rPercBinPacking,rMixedBin,rPercMixedBin,rGenInt,rPercGenInt,rFlowBin,rPercFlowBin,rFlowMx,rPercFlowMx,rNzRowsPartitioning,rNzPercRowsPartitioning,rNzRowsPacking,rNzPercRowsPacking,rNzrowsPartPacking,rNzpercRowsPartPacking,rNzRowsCovering,rNzPercRowsCovering,rNzRowsCardinality,rNzPercRowsCardinality,rNzRowsKnapsack,rNzPercRowsKnapsack,rNzRowsIntegerKnapsack,rNzPercRowsIntegerKnapsack,rNzRowsInvKnapsack,rNzPercRowsInvKnapsack,rNzRowsSingleton,rNzPercRowsSingleton,rNzRowsAggr,rNzPercRowsAggr,rNzRowsPrec,rNzPercRowsPrec,rNzRowsVarBnd,rNzPercRowsVarBnd,rNzRowsBinPacking,rNzPercRowsBinPacking,rNzRowsMixedBin,rNzPercRowsMixedBin,rNzRowsGenInt,rNzPercRowsGenInt,rNzRowsFlowBin,rNzPercRowsFlowBin,rNzRowsFlowMx,rNzPercRowsFlowMx,aMin,aMax,aAvg,aStdDev,aRatioLSA,aAllInt,aPercInt,aDiffVal,anShortInts,apercShortInts,objMin,objMax,objAvg,objStdDev,objRatioLSA,objAllInt,objPercInt,objDiffVal,objnShortInts,objpercShortInts,rhsMin,rhsMax,rhsAvg,rhsStdDev,rhsRatioLSA,rhsAllInt,rhsPercInt,rhsDiffVal,rhsnShortInts,rhspercShortInts,rowNzMin,rowNzMax,rowNzAvg,rowNzStdDev,colNzMin,colNzMax,colNzAvg,colNzStdDev,rowsLess4Nz,rowsLess8Nz,rowsLess16Nz,rowsLess32Nz,rowsLess64Nz,rowsLess128Nz,rowsLess256Nz,rowsLess512Nz,rowsLess1024Nz,percRowsLess4Nz,percRowsLess8Nz,percRowsLess16Nz,percRowsLess32Nz,percRowsLess64Nz,percRowsLess128Nz,percRowsLess256Nz,percRowsLess512Nz,percRowsLess1024Nz,rowsLeast4Nz,rowsLeast8Nz,rowsLeast16Nz,rowsLeast32Nz,rowsLeast64Nz,rowsLeast128Nz,rowsLeast256Nz,rowsLeast512Nz,rowsLeast1024Nz,rowsLeast2048Nz,rowsLeast4096Nz,percRowsLeast4Nz,percRowsLeast8Nz,percRowsLeast16Nz,percRowsLeast32Nz,percRowsLeast64Nz,percRowsLeast128Nz,percRowsLeast256Nz,percRowsLeast512Nz,percRowsLeast1024Nz,percRowsLeast2048Nz,percRowsLeast4096Nz,colsLess4Nz,colsLess8Nz,colsLess16Nz,colsLess32Nz,colsLess64Nz,colsLess128Nz,colsLess256Nz,colsLess512Nz,colsLess1024Nz,percColsLess4Nz,percColsLess8Nz,percColsLess16Nz,percColsLess32Nz,percColsLess64Nz,percColsLess128Nz,percColsLess256Nz,percColsLess512Nz,percColsLess1024Nz,colsLeast4Nz,colsLeast8Nz,colsLeast16Nz,colsLeast32Nz,colsLeast64Nz,colsLeast128Nz,colsLeast256Nz,colsLeast512Nz,colsLeast1024Nz,colsLeast2048Nz,colsLeast4096Nz,percColsLeast4Nz,percColsLeast8Nz,perccolsLeast16Nz,perccolsLeast32Nz,perccolsLeast64Nz,perccolsLeast128Nz,perccolsLeast256Nz,perccolsLeast512Nz,perccolsLeast1024Nz,perccolsLeast2048Nz,perccolsLeast4096Nz
nu25-pr12,5868.0,2313.0,2.5369599999999997,2187,11664.0,0,65.8537,126.0,6048.0,17712.0,0.130497,5832.0,36,5868.0,0.0,100.0,99.3865,36,0.6134970000000001,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,10,0.43233900000000003,405,17.5097,0,0,0.0,0.0,0,0.0,0.0,0.0,126,5.44747,1782,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,10,0.05645890000000001,810,4.573169999999998,0,0,0.0,0.0,0,0.0,0.0,0.0,6048.0,34.1463,10854.0,61.2805,0.0,0.0,-25.0,30.0,5.048780000000002,8.68215,30.0,0,33.3333,9,5904.0,33.3333,5.0,250.0,17.0552,19.680999999999997,50.0,0,0.0,7,0,0.0,-1.0,7.0,0.0492866,0.49309200000000003,7.0,0,3.50195,9,81,3.50195,1,82,7.657589999999999,13.5309,3,6,0,3.0274799999999997,1103.0,2079.0,2241.0,2241.0,2241.0,2313.0,2313.0,2313.0,2313.0,47.687,89.8833,96.8872,96.8872,96.8872,100.0,100.0,100.0,100.0,1868.0,639.0,72,72,72,0,0,0,0,0,0,80.7609,27.6265,3.1128400000000003,3.1128400000000003,3.1128400000000003,0.0,0.0,0.0,0.0,0.0,0.0,5832.0,5868.0,5868.0,5868.0,5868.0,5868.0,5868.0,5868.0,5868.0,99.3865,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,36.0,0.0,0,0,0,0,0,0,0,0,0,0.6134970000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nu60-pr9,7350.0,2220.0,3.31081,2088,14616.0,0,65.9091,132.0,7560.0,22176.0,0.135907,7308.0,42,7350.0,0.0,100.0,99.4286,42,0.571429,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,4,0.18018,174,7.837839999999999,0,0,0.0,0.0,0,0.0,0.0,0.0,132,5.94595,1914,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,4,0.0180375,348,1.56926,0,0,0.0,0.0,0,0.0,0.0,0.0,7560.0,34.0909,14268.0,64.3398,0.0,0.0,-60.0,35.0,5.196969999999999,10.0559,60.0,0,33.3333,10,7392.0,33.3333,5.0,450.0,18.9143,33.8056,90.0,0,0.0,8,0,0.0,-1.0,4.0,0.0297297,0.371288,4.0,0,3.9189199999999995,6,87,3.9189199999999995,1,88,9.989189999999999,15.700999999999999,3,6,0,3.02561,471.0,1614.0,2136.0,2136.0,2136.0,2220.0,2220.0,2220.0,2220.0,21.2162,72.7027,96.2162,96.2162,96.2162,100.0,100.0,100.0,100.0,2020.0,1041.0,84,84,84,0,0,0,0,0,0,90.991,46.8919,3.78378,3.78378,3.78378,0.0,0.0,0.0,0.0,0.0,0.0,7308.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0,99.4286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42.0,0.0,0,0,0,0,0,0,0,0,0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nucorsav,55410.0,1812470.0,0.030571499999999998,188,56214.0,0,0.2148,1812280.0,26114200.0,26170400.0,0.0260586,49360.0,0,49360.0,6050.0,89.0814,89.0814,4610,8.3198,0,0.0,82,0.00452421,52266,2.88369,0,0,0,0.0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0.0,0,0,3440.0,0.189796,0,0.0,18150.0,1.00139,0,0.0,106,0,0,0,47628.0,0.18199200000000001,4170520.0,15.936,4218140.0,16.118,0.0,0.0,0,0.0,47520.0,0.181579,0,0,0.0,0.0,0,0.0,0,0.0,0,0,6880.0,0.0262892,0,0.0,834870.0,3.19013,0.0,0.0,8586.0,0.032808,0.0,0.0,-137.0,66.0,0.881452,1.8648,1397.96,0,10.389000000000001,80,2718840.0,10.389000000000001,0.0,100.0,5.82557,23.3158,10000.0,0,0.0,112,0,0.0,-0.491,165.0,1.01088,2.09042,1683.67,0,0.0,19,0,0.0,2,8640,14.4391,29.4253,0,22460,0,851.665,96729.0,96741.0,1750350.0,1750380.0,1750600.0,1812390.0,1812390.0,1812390.0,1812390.0,5.33685,5.33752,96.5725,96.5745,96.586,99.9954,99.9954,99.9955,99.9955,1715740.0,1715730.0,62123,62087,61877,83,83,81,81,41,39,94.6631,94.6625,3.4275300000000004,3.4255400000000003,3.41396,0.00457938,0.00457938,0.00446903,0.00446903,0.0022621,0.00215176,4962.0,4962.0,6182.0,10342.0,10382.0,10480.0,11182.0,15782.0,55302.0,8.955060000000003,8.955060000000003,11.1568,18.6645,18.7367,18.9136,20.1805,28.4822,99.8051,52168.0,50448.0,49388,45068,45028,44930,44228,39708,108,108,108,94.1491,91.0449,89.1319,81.3355,81.2633,81.0864,79.8195,71.6622,0.194911,0.194911,0.194911
nug08,1632.0,912.0,1.7894700000000001,912,7296.0,0,100.0,0.0,0.0,7296.0,0.490196,1632.0,0,1632.0,0.0,100.0,100.0,0,0.0,0,0.0,16,1.7543900000000001,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,128.0,1.7543900000000001,0.0,0.0,128.0,1.7543900000000001,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.754386,0.656431,1.0,0,12.2807,2,896.0,12.2807,0.0,80.0,10.5686,14.5935,40.0,0,0.0,18,0,0.0,0.0,1.0,0.0175439,0.13128599999999999,1.0,0,0.0,2,0,0.0,8,8,8.0,0.0,4,16,0,5.04101,0.0,912.0,912.0,912.0,912.0,912.0,912.0,912.0,912.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,912.0,912.0,0,0,0,0,0,0,0,0,0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,1568.0,1632.0,1632.0,1632.0,1632.0,1632.0,1632.0,1632.0,96.0784,96.0784,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1632.0,64.0,64,0,0,0,0,0,0,0,0,100.0,3.9215699999999996,3.9215699999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nursesched-medium04,29667.0,8668.0,3.42259,2871,514631.0,0,82.7609,5797.0,107198.0,621829.0,0.241812,29613.0,54,29667.0,0.0,100.0,99.818,0,0.0,0,0.0,1736,20.0277,4371,50.4269,0,0,8,0.0922935,112,1.29211,0,0,0,0,0,0.0,31,0.357637,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,54,0.622981,868,0,0,0,381052.0,61.2792,94860.0,15.255,475912.0,76.5342,904.0,0.145378,3472,0.558353,0.0,0.0,0,0,0.0,0.0,31,0.00498529,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,6102.0,0.981299,129332.0,20.7986,0.0,0.0,-1.0,1.0,0.583529,0.8120930000000001,1.0,0,20.8236,2,129487.0,20.8236,0.0,24.0,4.05299,5.43034,24.0,0,0.0,25,0,0.0,0.0,16.0,0.8397549999999999,1.11076,16.0,0,0.0,10,0,0.0,1,420,71.7385,100.78,1,56,0,25.0241,2046.0,2480.0,2604.0,6126.0,6312.0,6808.0,8110.0,8668.0,8668.0,23.6041,28.611,30.0415,70.6737,72.8196,78.5418,93.5625,100.0,100.0,7645.0,6188.0,6064,2666,2356,1860,558,0,0,0,0,88.198,71.389,69.9585,30.7568,27.1804,21.4582,6.437469999999999,0.0,0.0,0.0,0.0,961.0,7037.0,14105.0,23281.0,29667.0,29667.0,29667.0,29667.0,29667.0,3.23929,23.72,47.5444,78.4744,100.0,100.0,100.0,100.0,100.0,29016.0,24211.0,16864,7192,0,0,0,0,0,0,0,97.8056,81.6092,56.8443,24.2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nursesched-sprint02,10250.0,3522.0,2.9102799999999998,1002,166010.0,0,81.3775,2520.0,37990.0,204000.0,0.5650890000000001,10230.0,20,10250.0,0.0,100.0,99.8049,0,0.0,0,0.0,632,17.9443,1410,40.0341,0,0,0,0.0,40,1.13572,0,0,0,0,0,0.0,10,0.28393,0,0.0,0,0,0.0,0.0,260,7.382169999999999,0.0,0.0,20,0.567859,280,0,0,0,123640.0,60.6078,30600.0,15.0,154240.0,75.6078,0.0,0.0,400,0.196078,0.0,0.0,0,0,0.0,0.0,10,0.00490196,0,0.0,0,0,0.0,0.0,1040,0.509804,0.0,0.0,2260.0,1.10784,41720.0,20.451,0.0,0.0,-1.0,1.0,0.576275,0.8172560000000001,1.0,0,21.1863,2,43220.0,21.1863,0.0,26.0,4.3354099999999995,5.63133,26.0,0,0.0,27,0,0.0,0.0,16.0,0.891539,0.892992,16.0,0,0.0,8,0,0.0,1,420,57.9216,93.7821,0,56,0,24.2906,1190.0,1330.0,1602.0,2702.0,2762.0,2922.0,3342.0,3522.0,3522.0,33.7876,37.7626,45.4855,76.7178,78.4214,82.9642,94.8893,100.0,100.0,2922.0,2192.0,1920,860,760,600,180,0,0,0,0,82.9642,62.2374,54.5145,24.4179,21.5786,17.0358,5.11073,0.0,0.0,0.0,0.0,990.0,2650.0,5230.0,8190.0,10250.0,10250.0,10250.0,10250.0,10250.0,9.658539999999999,25.8537,51.0244,79.9024,100.0,100.0,100.0,100.0,100.0,9360.0,8130.0,5510,2320,0,0,0,0,0,0,0,91.3171,79.3171,53.7561,22.6341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nw04,87482.0,36.0,2430.06,36,636666.0,0,100.0,0.0,0.0,636666.0,20.2158,87482.0,0,87482.0,0.0,100.0,100.0,0,0.0,0,0.0,36,100.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,636666.0,100.0,0.0,0.0,636666.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0.0,0.0,84.0,10440.0,2747.76,930.325,124.286,0,0.0,2072,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0.0,1,0,0.0,599,42032,17685.2,11851.8,1,12,0,7.3879899999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55556,36.0,36.0,36,36,36,36,36,36,34,33,33,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.4444,91.6667,91.6667,907.0,73004.0,87482.0,87482.0,87482.0,87482.0,87482.0,87482.0,87482.0,1.03678,83.4503,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87454.0,37378.0,0,0,0,0,0,0,0,0,0,99.96799999999999,42.7265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opm2-z11-s8,8019.0,223082.0,0.035946399999999996,0,0.0,0,0.0,223082.0,510283.0,510283.0,0.028525,8019.0,0,8019.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,64135.0,12.5685,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4094.0,257.603,798.327,4094.0,0,43.7157,4095,223074.0,43.7157,-526.0,395.0,-34.2832,165.722,526.0,0,55.6428,866,4462,55.6428,0.0,2853660.0,102.336,17088.7,1.0,0,0.0,2,0,0.0,2,8018,2.28742,47.9956,56,74,0,63.8429,223074.0,223074.0,223074.0,223074.0,223074.0,223074.0,223074.0,223074.0,223074.0,99.9964,99.9964,99.9964,99.9964,99.9964,99.9964,99.9964,99.9964,99.9964,8.0,8.0,8,8,8,8,8,8,8,8,8,0.00358613,0.00358613,0.00358613,0.00358613,0.00358613,0.00358613,0.00358613,0.00358613,0.00358613,0.00358613,0.00358613,0.0,0.0,0.0,0.0,5832.0,8019.0,8019.0,8019.0,8019.0,0.0,0.0,0.0,0.0,72.7273,100.0,100.0,100.0,100.0,8019.0,8019.0,8019,8019,2187,0,0,0,0,0,0,100.0,100.0,100.0,100.0,27.2727,0.0,0.0,0.0,0.0,0.0,0.0
opm2-z12-s8,10800.0,319508.0,0.033802,0,0.0,0,0.0,319508.0,725377.0,725377.0,0.0210212,10800.0,0,10800.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,86377.0,11.9079,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4094.0,243.59599999999998,778.02,4094.0,0,44.0461,4095,319500.0,44.0461,-574.0,431.0,-36.4854,179.91299999999995,574.0,0,55.6759,958,6013,55.6759,0.0,3704830.0,92.7634,18538.2,1.0,0,0.0,2,0,0.0,2,10799,2.27029,54.0165,56,82,0,67.6503,319500.0,319500.0,319500.0,319500.0,319500.0,319500.0,319500.0,319500.0,319500.0,99.9975,99.9975,99.9975,99.9975,99.9975,99.9975,99.9975,99.9975,99.9975,8.0,8.0,8,8,8,8,8,8,8,8,8,0.00250385,0.00250385,0.00250385,0.00250385,0.00250385,0.00250385,0.00250385,0.00250385,0.00250385,0.00250385,0.00250385,0.0,0.0,0.0,0.0,5400.0,10800.0,10800.0,10800.0,10800.0,0.0,0.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,10800.0,10800.0,10800,10800,5400,0,0,0,0,0,0,100.0,100.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
opm2-z6-s1,1350.0,15533.0,0.0869117,0,0.0,0,0.0,15533.0,41844.0,41844.0,0.199546,1350.0,0,1350.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10794.0,25.7958,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4094.0,528.751,1083.88,4094.0,0,37.1021,3805,15525.0,37.1021,-282.0,215.0,-20.763,96.7764,282.0,0,55.6296,397,751,55.6296,0.0,463104.0,238.514,10507.1,1.0,0,0.0,2,0,0.0,2,1350,2.69388,30.5671,25,41,0,31.7916,15525.0,15525.0,15525.0,15525.0,15525.0,15525.0,15525.0,15525.0,15525.0,99.9485,99.9485,99.9485,99.9485,99.9485,99.9485,99.9485,99.9485,99.9485,8.0,8.0,8,8,8,8,8,8,8,0,0,0.0515033,0.0515033,0.0515033,0.0515033,0.0515033,0.0515033,0.0515033,0.0515033,0.0515033,0.0,0.0,0.0,0.0,0.0,900.0,1350.0,1350.0,1350.0,1350.0,1350.0,0.0,0.0,0.0,66.6667,100.0,100.0,100.0,100.0,100.0,1350.0,1350.0,1350,450,0,0,0,0,0,0,0,100.0,100.0,100.0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opm2-z7-s2,2023.0,31798.0,0.06362040000000001,0,0.0,0,0.0,31798.0,79762.0,79762.0,0.12399400000000001,2023.0,0,2023.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,16182.0,20.2879,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4094.0,416.37800000000004,980.821,4094.0,0,39.8561,4012,31790.0,39.8561,-333.0,247.0,-24.0316,106.97399999999999,333.0,0,56.9451,479,1152,56.9451,0.0,735392.0,185.016,11663.0,1.0,0,0.0,2,0,0.0,2,2023,2.5084,32.0482,26,49,0,40.605,31790.0,31790.0,31790.0,31790.0,31790.0,31790.0,31790.0,31790.0,31790.0,99.9748,99.9748,99.9748,99.9748,99.9748,99.9748,99.9748,99.9748,99.9748,8.0,8.0,8,8,8,8,8,8,8,0,0,0.0251588,0.0251588,0.0251588,0.0251588,0.0251588,0.0251588,0.0251588,0.0251588,0.0251588,0.0,0.0,0.0,0.0,0.0,578.0,2023.0,2023.0,2023.0,2023.0,2023.0,0.0,0.0,0.0,28.5714,100.0,100.0,100.0,100.0,100.0,2023.0,2023.0,2023,1445,0,0,0,0,0,0,0,100.0,100.0,100.0,71.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opm2-z8-s0,3200.0,63608.0,0.050308099999999994,0,0.0,0,0.0,63608.0,152793.0,152793.0,0.0750657,3200.0,0,3200.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,25593.0,16.7501,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4094.0,343.93300000000005,906.248,4094.0,0,41.6249,4087,63600.0,41.6249,-383.0,286.0,-23.87,119.95200000000001,383.0,0,56.0938,576,1795,56.0938,0.0,1097730.0,138.062,12310.0,1.0,0,0.0,2,0,0.0,2,3200,2.4021,35.8527,33,57,0,48.5703,63600.0,63600.0,63600.0,63600.0,63600.0,63600.0,63600.0,63600.0,63600.0,99.9874,99.9874,99.9874,99.9874,99.9874,99.9874,99.9874,99.9874,99.9874,8.0,8.0,8,8,8,8,8,8,8,8,0,0.012577,0.012577,0.012577,0.012577,0.012577,0.012577,0.012577,0.012577,0.012577,0.012577,0.0,0.0,0.0,0.0,0.0,3200.0,3200.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,3200.0,3200.0,3200,3200,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opt1217,769.0,64.0,12.0156,48,768.0,0,49.8054,16.0,774.0,1542.0,3.13313,768.0,0,768.0,1.0,99.87,99.87,0,0.0,0,0.0,48,75.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,16.0,25.0,0,0.0,0,0,0,0,768.0,49.8054,0.0,0.0,768.0,49.8054,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,774.0,50.1946,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.0,2.74254,2.28154,8.0,0,1.0376100000000001,6,16.0,1.0376100000000001,-1.0,2.225069999999996e-308,-0.00130039,0.0360375,1.0,0,0.13003900000000002,2,1,0.13003900000000002,0.0,1.0,0.75,0.43301300000000004,1.0,0,0.0,2,0,0.0,16,49,24.0938,14.0276,1,16,0,2.07091,0.0,0.0,48.0,48.0,64.0,64.0,64.0,64.0,64.0,0.0,0.0,75.0,75.0,100.0,100.0,100.0,100.0,100.0,64.0,64.0,64,16,0,0,0,0,0,0,0,100.0,100.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,769.0,769.0,769.0,769.0,769.0,769.0,769.0,99.87,99.87,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0.13003900000000002,0.13003900000000002,0.13003900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p0033,33.0,16.0,2.0625,0,0.0,0,0.0,16.0,98.0,98.0,18.5606,33.0,0,33.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,4,25.0,0,0,0,0.0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,14.0,14.2857,14.0,14.2857,0.0,0.0,0,0.0,19.0,19.3878,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-400.0,400.0,-132.66299999999998,236.65599999999998,400.0,0,66.3265,15,65.0,66.3265,49.0,517.0,220.485,113.795,10.550999999999998,0,0.0,14,0,0.0,-2600.0,2700.0,-293.312,1052.49,2700.0,0,62.5,12,10,62.5,0,19,6.125,5.37209,1,5,0,3.2473799999999997,8.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,50.0,81.25,87.5,100.0,100.0,100.0,100.0,100.0,100.0,9.0,4.0,2,0,0,0,0,0,0,0,0,56.25,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,87.8788,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,13.0,0.0,0,0,0,0,0,0,0,0,0,39.3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p0201,201.0,133.0,1.51128,0,0.0,0,0.0,133.0,1923.0,1923.0,7.19336,201.0,0,201.0,0.0,100.0,100.0,0,0.0,0,0.0,0,0.0,26,19.5489,0,0,0,0.0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,198.0,10.2964,198.0,10.2964,0.0,0.0,0,0.0,21.0,1.09204,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,64.0,-6.06396,9.79385,64.0,0,80.1872,16,1542.0,80.1872,50.0,9600.0,497.015,812.935,192.0,0,0.0,42,0,0.0,-50.0,25.0,-5.59398,14.1512,50.0,0,37.594,14,50,37.594,3,67,14.4586,16.1038,4,14,0,10.0022,6.0,63.0,106.0,115.0,130.0,133.0,133.0,133.0,133.0,4.51128,47.3684,79.6992,86.4662,97.7444,100.0,100.0,100.0,100.0,127.0,70.0,27,18,3,0,0,0,0,0,0,95.4887,52.6316,20.3008,13.5338,2.25564,0.0,0.0,0.0,0.0,0.0,0.0,18.0,72.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,8.955219999999997,35.8209,100.0,100.0,100.0,100.0,100.0,100.0,100.0,201.0,147.0,0,0,0,0,0,0,0,0,0,100.0,73.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
